title,PC1,PC2,PC3,PC4
กระเพราคอหมูย่างหมักเนื้อนุ่ม,-198.7520597759955,-120.37572208430954,-40.12926635426264,421.0180499498058
ข้าวผัดมันปูโหระพา,-198.7926570564529,-120.32149686022119,160.26752933683164,-80.16564352291
ข้าวหน้าสามชั้นสไลซ์สไตล์ญี่ปุ่น,-198.79561269911667,-108.35528037215953,-40.02071855082598,320.3904295880295
ผัดคะน้าหมูสด,-198.7593353730651,-120.27368027746557,-39.76466533823272,24.250717830095777
มาม่าโบโลน่าหมูพริก,-198.76545340789497,-120.29366649966278,-39.83785477803521,120.87623252742772
ผัดมะกะโรนีไส้กรอก,-198.74292354002603,-120.26052956019868,-39.60597774173647,-78.68305764302993
ข้าวหน้ากุ้งซีฟู้ด,-198.78892839756136,-120.30895029090507,-39.85125147689012,-85.52642509059626
มาม่าพิซซ่า,-198.7462367629529,-120.25638927423877,-39.55209019102769,-79.35428049228518
ผัดซีอิ้วหมูหมัก,-198.7831274551364,-115.34348168663703,-39.773417453804655,222.35107732082332
สลัดกุ้งทอด,-198.7562653567167,-118.25867113734981,-39.71203251446937,-80.73299392497822
สปาเก็ตตี้ไส้กรอกพริกแห้ง,-198.738364831526,-91.89894800227023,-39.684329210122854,-78.96154782743483
หมูสับปลาเค็ม,-198.78627461770068,-102.31361514342693,-39.90981365093455,167.0754859708306
สเต็กหมูซอสหัวหอม,-198.7518500830916,-118.93883976038465,-39.68827612106399,-47.67876989716568
หมูแดงหมูกรอบ,399803.01294548134,224.47612369101893,18.646307487713365,-41.20591821370347
ข้าวผัดปลาทูทอด,-198.82065453940993,-89.64482818319527,-39.77561343836997,-89.64143472106238
ผัดหมี่กุนเชียง,-178.72736558661504,-120.23396575459934,-39.539714492884215,-78.76827072578307
เส้นหมี่คั่วหมูปลาหมึกกรอบ,-198.76741152151055,-120.28274796718117,-39.64182071407478,20.80895896681782
ข้าวผัดกิมจิคลีน,-198.76983684773987,-120.29927729081739,-39.82337154272201,-91.14301108039547
ปลาทูราดพริกหวาน,-198.742323572493,-90.28760185986387,-39.81132184828784,-88.16667293978587
ปลาซาบะเทอริยากิ,-168.7607308006824,-120.2309241829812,-39.71277612893386,-85.07298055826963
ตำยอดอ่อนทานตะวัน,-198.7485332585989,-105.56304327490926,-39.669864321097066,-77.87031433403364
กระเพราตับกุ้งหมึก,-198.74808617107988,-112.27540894613314,-39.77971205307148,-83.22236262455922
ข้าวผัดกากหมูทอด,-198.4035372539339,-104.91599715192426,-39.66994573320231,-82.78722567043664
กระเพราหมูสับไข่ดาว,-198.74160305335167,-100.26661112593224,-39.663491789600855,-27.286694618331456
สปาเก็ตตี้ซอสไก่,-198.7832102079467,-120.2956839505814,-39.8337459396376,-86.01162279752008
ปลาทูทอดหนังกรอบ,-198.77432152715207,-120.2685260748246,-39.77185336239061,-92.92614819399532
สามชั้นทอดน้ำปลา,-198.7853883574659,-120.33533846308693,-40.02095595150531,320.09505814056666
ข้าวไก่อบเบบี้,-198.77620389465613,-119.11688258764252,-39.78006072309073,-87.22192428982804
ช้าวผัดคะน้าหมูกุ้ง,-198.8396729037044,-119.15501367410832,-39.98668956443106,4.704125836458603
แกงเขียวหวานหน่อไม้ไก่,-198.99841725335335,213.42932924777767,-39.69056108094147,-85.04136099583378
จิ้มจุ่มฉบับต้มใส่หม้อ,241.29061954629356,-106.27183657328719,-39.61153235239151,-79.26306279740585
ข้าวราดแกงกะหรี่ไข่ข้นชีส,-198.76887090068757,-115.27479413187757,-39.68158159360808,-49.46590230753959
กะเพราไก่,-153.75851374299125,-112.74002919279182,-39.796766096894736,-95.27826856953546
กะเพราตับไก่,-198.74418505876096,-112.2444556496575,-39.67201498007876,-78.52002184367348
ก๋วยเตี๋ยวรวมมิตรน้ำใส,-198.74351436116228,-118.24622042070075,-39.68328055008005,-79.91955473066136
หมี่เย็นน้ำไข่ตุ่น,-198.75507921490245,-120.25415682367549,-39.54816025055173,-78.55140332935977
ข้าวผัดพริกสดหมูเด้ง,-198.79920724059923,-105.33111468907344,-39.797628788904554,137.17321196389693
ผัดไม้กวาดไก่ไส่กระเทียม,-183.75692524996123,-112.2401002877531,-39.69464643099725,-82.75030198477964
ข้าวคะน้าหมูหมัก,-191.5105322239919,-120.27438996356196,-39.789871733028704,71.3736979345282
มาม่าเกาหลี,-198.75464763333855,-120.25108908108567,-39.53720832040253,-79.3883492716103
กุ้งสะดุ้งน้ำจิ้มแซ่บ,-198.7894144658808,-120.32568616867546,-39.936252816517374,-91.9654268318942
กุ้งทอดกระเทียม,-198.77701889655475,-120.35941065728758,-40.03808137579286,-96.06219792608921
มาม่าเกาหลีไก่ชีส,-198.25834645066072,-120.26582189986824,-39.75261433833867,-89.00630272151746
ผัดแขนงผัดน้ำมันหอย,-198.74159522611373,-120.24206926778041,-39.66036769710762,-77.82170738438998
ผัดเปรี้ยวอมหวาน,-198.69382915982143,-120.30713071979402,-39.91580446614438,141.84536403471228
หน่อไม้ฝรั่งผัดกุ้ง,-198.7637539331824,-120.28347648434818,-39.79626520786552,-82.28821717645539
บะหมี่ไก่เผ็ดไข่เยิ้ม,-198.7469616769458,-120.2527499399575,-39.620707531276004,-48.92788092692045
กะเพราเกี๊ยว,-198.76579561963274,-120.29979415134885,-39.780798131187254,121.15961046054058
ข้าวผัดโหระพา,-198.75869243548738,-105.3073123452013,-39.895297687683474,118.18547612017821
ข้าวผัดแฮมเห็ดหอม,-198.72725768738897,-103.05591057869319,-39.67725052003365,-78.82521858085944
ข้าวเหนียวไก่ทอด,-198.71641245807848,-117.75073533880017,-39.69242609085852,-80.45514548470548
คั่วกลิ้งสันในไก่,21.213578072186703,-70.09735996971472,-39.612590818104,-92.6949341306177
ยำลูกชิ้น​พริกแห้ง,-198.733115986599,-104.25719568720211,-39.74856800418002,-70.9122558207403
ปลาช่อนทอด,-198.78950389875715,-120.28413708075674,-39.8343113649466,-100.11184010293334
ผัดพริกหยวกปลาหมึก,-198.70453350186287,-116.2427605447024,-39.67135430665104,-76.9972268716137
สปาเก็ตตี้คะน้าปลากระป๋อง,-198.74072557273428,-109.2522151277656,-39.69661144796967,-75.20163763012935
ไข่ยัดใส้,-198.75279533762136,-120.30774025425319,-39.73649414218853,120.91351384990136
ข้าวผัดปลาทูน่า,-198.80426110620695,-114.33796010007676,-39.83178521828583,-82.74339638347121
ข้าวผัดกุ้งใส่มันกุ้ง,-198.75006302483877,-101.2541177532168,-39.76144365968691,-83.62611870185701
สปาเก็ตตี้คาโบนาร่าไส้กรอกไก่,-198.7545160964839,-120.25617561119874,-39.706220648242024,-80.88441238429657
ลาบอกไก่,-198.76604240943138,-120.28735675216898,-39.794901502854685,-86.7525741090845
ถั่วฝักยาวผัดกะปิกุ้งแห้ง,-198.73432306428018,-120.24048777362232,-39.657837331732956,-77.79311786752488
สะตอผัดเครื่องแกงหมูสับ,-198.7146656516371,-116.23529391253815,-39.66633591764865,-77.39984372583656
ข้าวผัดพริกขิงปลาสลิดไข่ดาว,-187.43395334637174,-105.32907660501881,-39.93764836863512,-115.92899380549676
มาม่าไส้กรอกน้ำ,-198.60218617671117,-120.24802241735527,-39.604593710224144,-79.40985263048715
ปีกบนไก่ตุ๋นยาจีน,-198.7293486311818,-120.27833506953827,-39.80905669695756,-91.79632354797143
ผัดพริกอ่อนหอมใหญ่ตับหมู,-198.73000394251116,-116.27986591530592,-39.78768005946811,23.514155881751567
ผัดกระเพา,-198.7645773121683,-120.29245285289288,-39.834089826008785,120.91794208895486
สลัดทูน่าแซ่บ,-198.75237075267384,-112.240725823265,-39.655551146880015,-77.9708138871356
บะหมี่เป็ดกะเพรากรอบ,-198.73500595803793,-112.2440624367212,-39.6683895624941,-77.38141500672506
เส้นหมี่ผัดผักกะเฉด,-198.71627816558322,-108.24608543713576,-39.7007947569701,-76.87250173129353
โซเมนหมูสับ,801.2027188540156,-119.54495137695162,-39.98158409687871,421.25854866583813
ผัดสะตอกุ้งหมูสับ,-198.7592393801074,-110.3276384348642,-39.952476987062234,22.82490153738362
ไก่ผัดพริกหวาน,-198.76730083134984,-120.29555661683521,-39.86170651270396,-102.75877065896296
มาม่าผัดมันกุ้งแม่น้ำ,-198.72551115678914,-120.24432752742632,-39.598401827564096,-78.46100567943728
ข้าวผัดกุนเชียงทรงเครื่อง,-198.76469112860022,-114.27253815429343,-39.735457290883936,-81.99594887267797
ผัดขี้เมาวุ้นเส้น,-198.74868445588393,-104.26404846326467,-39.737428734232594,-31.128336548383317
ตับทอดกระเทียม,-198.75110013726353,-120.24655842713706,-39.67547739604531,-78.33771887225124
หมูทอดชุบเกล็ดขนมปัง,-198.79634141414584,-119.12423124084756,-40.11245927590095,419.7358947740089
ซุปเปอร์ตีนไก่,1802.4690563202885,-118.60342551685659,-39.92637346965078,-133.6808505614605
กระเพราปลากระป๋อง,-198.71942882005018,-110.2414893694393,-39.665066506254796,-77.7833335425017
โจ๊กไก่สับไข่ต้ม,-198.77512738024768,-120.2859607209715,-39.68904766853401,-91.66395568250074
พะแนงกุ้งไข่เจียวราดข้าว,-198.77605274458563,-75.14545455078877,-39.84843606129086,-88.57172354138481
ไก่ใต้น้ำ,21.22126048942633,-100.10936179705445,-39.836846142639764,-102.18203536653013
สเต็กเนื้อ,-198.74913528918802,-118.64704793957169,-39.678533447186176,-48.32458050841704
หมี่ซั่วผัดกุ้ง,-198.75587115121715,-117.7781703745458,-39.698567373221145,-82.68437751163103
ข้าวผัดน้ำพริกลงเรือ,-198.76789720950342,-90.25877516636756,-39.68219143416732,-54.670753516451406
ผัดหมี่ทะเลร้อน,-198.79480476986242,-108.32127518392171,-39.911311078213984,-85.40024670487553
พาสต้าคาโบนาราหอยลาย,-198.76727321031046,-120.26623832974516,-39.58286348852217,-81.6910250709652
ราดหน้าเกี้ยวกุ้งกรอบ,-198.73248040781468,-120.24807294846907,-39.696151385320405,-67.65457259907619
